algoritmo,mensaje,trama_binaria,trama_ruido,error_inyectado,bit_error,respuesta_receptor,validez,tiempo_ms,probabilidad_error
hamming,PDUTGFO,01001010000000100110010011000100101010010101001011001100100110000011111001100110011010011001111111,01001010000000100110010011000100101010010101001011001100100110000011111001101110011010011001111111,1,76,correcta,1,0.3,0.131
hamming,NLMHLEJZ,1001100001011010011000111100100110010101011001100111000010011000111100100110001001011001100101101001001011011010,1001100001011010011000111100100110010101011001100111000010011000111100100110001001011001100101101001001011011010,0,-1,correcta,1,0.29,0.139
hamming,MUMEGTSGZX,10011001010101010010101001011001100101010110011000100101100110000011110100101100110001001011000011100110000011110100101101101001001011110000,10011001010111010010101001011001100101010110011000100101100110000011110100101100110001001011000011100110000011110100101101101001001011110000,1,12,correcta,1,0.35,0.087
hamming,RLDBAR,010010101010101001100011110010011001001100100110001010101001100110100101001010101010,011010101010101001100011110010011001001100100110001010101001100110100101001010101010,1,2,correcta,0,0.3,0.134
hamming,KWXXUP,100110001100110100101000111101001011110000010010111100000100101010010101001010000000,100110001100110100101000111101001011110000010010111100000100101010010101001010000000,0,-1,correcta,1,0.33,0.036
hamming,ETMREUDEEY,10011000100101010010110011001001100101010101001010101010100110001001010100101010010110011001001100100110001001011001100010010101001010011001,10011000100101010010110011001001100101010101001010101010100110001001010100101010010110011001001100100110001001011001100010010101001010011001,0,-1,correcta,1,0.65,0.184
hamming,BDPMT,1001100010101010011001001100010010100000001001100101010101001011001100,1001100010101010011001001100010010100000001001100101010101001011001100,0,-1,correcta,1,0.26,0.057
hamming,DEB,100110010011001001100010010110011000101010,100110010011001001100010010110011000101010,0,-1,correcta,1,0.34,0.022
hamming,TMQVGHF,01001011001100100110010101010100101110100101001011100110100110000011111001100111000010011001100110,01001011001100100110010101010100101110100101001011100110100110000011111001100111000010011001100110,0,-1,correcta,1,0.34,0.18
hamming,VEJXZFXHRQ,01001011100110100110001001011001100101101001001011110000010010110110101001100110011001001011110000100110011100000100101010101001001011101001,01001011100110100110001001011001100101101001001011110000010010110110101001100110011001001011110000100110011100000100101010101001001011101001,0,-1,correcta,1,0.31,0.129
hamming,SRWAYXYWDF,01001011000011010010101010100100101000111110011001101001010010100110010100101111000001001010011001010010100011111001100100110010011001100110,01001011000011010010101010100100101000111110011001101001010010100110010100101111000001001010011001010010100011111001100100110010011001100110,0,-1,correcta,1,0.3,0.198
hamming,ITIYR,1001100001100101001011001100100110000110010100101001100101001010101010,1001100001100101001011001100100110000110010100101001100101001010101010,0,-1,correcta,1,0.37,0.002
hamming,KZL,100110001100110100101101101010011000111100,100110001100110100101101101010011000111100,0,-1,correcta,1,0.36,0.157
hamming,LDP,100110001111001001100100110001001010000000,100110001111001001100100110001001010000000,0,-1,correcta,1,0.32,0.029
hamming,IDZ,100110000110011001100100110001001011011010,100110000110011001100100110001001011011010,0,-1,correcta,1,0.29,0.15
hamming,WUCFZNU,01001010001111010010101001011001100100001110011001100110010010110110101001100001011001001010100101,01001010001111010010101001011001100100001100011001100110010010110110101001100001011001001010100101,1,42,correcta,1,0.33,0.185
hamming,AEMOIUNVXJ,10011001101001100110001001011001100101010110011001111111100110000110010100101010010110011000010110010010111001100100101111000010011001011010,10011001101001100110001001011001100101010110011001111111100110000110010100101010010110011000010110010010111001100100101111000010011001011010,0,-1,correcta,1,0.36,0.128
hamming,KBVWGRZ,10011000110011100110001010100100101110011001001010001111100110000011110100101010101001001011011010,10011000110011100110001010100100101110011001001010001111100110000011110100101010101001001011011010,0,-1,correcta,1,0.32,0.021
hamming,JDWWLW,100110010110101001100100110001001010001111010010100011111001100011110001001010001111,100110010110101001100100110001001010001111010010100011111001100011110001001010001111,0,-1,correcta,1,0.3,0.013
hamming,DFO,100110010011001001100110011010011001111111,100110010011001001100110011010011001111111,0,-1,correcta,1,0.3,0.029
hamming,AOGXDR,100110011010011001100111111110011000001111010010111100001001100100110001001010101010,100110011010011001100111111110011000001111010010111100001001100100110001001010101010,0,-1,correcta,1,0.3,0.02
hamming,SRCPYRJXP,010010110000110100101010101010011001000011010010100000000100101001100101001010101010100110010110100100101111000001001010000000,010010110000110100101010101010011001000011010010100000000100101001100101001010101010100110010110100100101111000001001010000000,0,-1,correcta,1,0.31,0.032
hamming,AYJPUC,100110011010010100101001100110011001011010010010100000000100101010010110011001000011,100110011010010100101001100110011001011010010010100000000100101010010110011001000011,0,-1,correcta,1,0.28,0.033
hamming,RZJCX,0100101010101001001011011010100110010110101001100100001101001011110000,0100101010101001001011011010100110010110101001100100001101001011110000,0,-1,correcta,1,0.35,0.125
hamming,XPREN,0100101111000001001010000000010010101010101001100010010110011000010110,0100101111000001001010000000010010101010101001100010010110011000010110,0,-1,correcta,1,0.36,0.139
hamming,KZMASS,100110001100110100101101101010011001010101100110011010010100101100001101001011000011,100110001100110100101101101010011001010101100110011010010100101100001101001011000011,0,-1,correcta,1,0.24,0.063
hamming,FQL,100110011001100100101110100110011000111100,100110011001100100101110100110011000111100,0,-1,correcta,1,0.26,0.168
hamming,FQKFYL,100110011001100100101110100110011000110011100110011001100100101001100110011000111100,100110011001100100101110100110011000110011100110011001100100101001100110011000111100,0,-1,correcta,1,0.27,0.131
hamming,GUZNRPK,10011000001111010010101001010100101101101010011000010110010010101010100100101000000010011000110011,10011000001111010010101001010100101101101010011000010110010010101010100100101000000010011000110011,0,-1,correcta,1,0.33,0.062
hamming,ESKBRPI,10011000100101010010110000111001100011001110011000101010010010101010100100101000000010011000011001,10011000100101010010110000111001100011001110011000101010010010101010100100101000000010011000011001,0,-1,correcta,1,0.33,0.025
hamming,KRSIX,1001100011001101001010101010010010110000111001100001100101001011110000,1001100011001101001010101010010010110000111001100001100101001011110000,0,-1,correcta,1,0.33,0.011
hamming,WZHJHF,010010100011110100101101101010011001110000100110010110101001100111000010011001100110,010010100011110100101101101010011001110000100110010110101001100111000010011001100110,0,-1,correcta,1,0.31,0.077
hamming,TYHLZ,0100101100110001001010011001100110011100001001100011110001001011011010,0100101100110001001010011001100110011100001001100011110001001011011110,1,67,correcta,0,0.32,0.132
hamming,JDUGGCDZY,100110010110101001100100110001001010100101100110000011111001100000111110011001000011100110010011000100101101101001001010011001,100110010110101001100100110001001010100101100110000011111001100000111110011001000011100110010011000100101101101001001010011001,0,-1,correcta,1,0.32,0.027
hamming,WHZZCXCS,0100101000111110011001110000010010110110100100101101101010011001000011010010111100001001100100001101001011000011,0100101000111110011001110000010010110110100100101101101010011001000011010010111100001001100100001101001011000011,0,-1,correcta,1,0.34,0.193
hamming,QPLDEE,010010111010010100101000000010011000111100100110010011001001100010010110011000100101,010010111010010100101000000010011000111100100110010011001001100010010110011000100101,0,-1,correcta,1,0.29,0.039
hamming,PTMKYRARR,010010100000000100101100110010011001010101100110001100110100101001100101001010101010100110011010010100101010101001001010101010,010010100000000100101100110010011001010101100110001100110100101001100101001010101010100110011010010100101010101001001010101010,0,-1,correcta,1,0.29,0.172
hamming,GLGFQU,100110000011111001100011110010011000001111100110011001100100101110100101001010100101,100110000011111001100011110010011000001111100110011001100100101110100101001010100101,0,-1,correcta,1,0.32,0.021
hamming,CSUZLPF,10011001000011010010110000110100101010010101001011011010100110001111000100101000000010011001100110,10011001000011010010110000110100101010010101001011011010100110001111000100101000000010011001100110,0,-1,correcta,1,0.31,0.05
hamming,GODLB,1001100000111110011001111111100110010011001001100011110010011000101010,1001100000111110011001111110100110010011001001100011110010011000101010,1,27,correcta,1,0.29,0.162
hamming,CIGEZO,100110010000111001100001100110011000001111100110001001010100101101101010011001111111,100110010000111001100000100110011000001111100110001001010100101101101010011001111111,1,23,correcta,1,0.36,0.188
hamming,HLVUSS,100110011100001001100011110001001011100110010010101001010100101100001101001011000011,100110011100001001100011110001001011100110010010101001010100101100001101001011000011,0,-1,correcta,1,0.27,0.178
hamming,XAYJKSHLH,010010111100001001100110100101001010011001100110010110101001100011001101001011000011100110011100001001100011110010011001110000,010010111100001001100110100101001010011001100110010110101001100011001101001011000011100110011100001001100011110010011001110000,0,-1,correcta,1,0.26,0.072
hamming,CYOCO,1001100100001101001010011001100110011111111001100100001110011001111111,1001100100001101001010011001100110011111111001100100001110011001111111,0,-1,correcta,1,0.33,0.164
hamming,QYSYPJ,010010111010010100101001100101001011000011010010100110010100101000000010011001011010,010010111010010100101001100101001011000011010010100110010100101000000010011001011010,0,-1,correcta,1,0.31,0.199
hamming,SMPJCKALFD,01001011000011100110010101010100101000000010011001011010100110010000111001100011001110011001101001100110001111001001100110011010011001001100,01001011000011100110010101010100101000000010011001011010100110010000111001100011001110011001101001100110001111001001100110011010011001001100,0,-1,correcta,1,0.34,0.067
hamming,HSCJSPKLS,100110011100000100101100001110011001000011100110010110100100101100001101001010000000100110001100111001100011110001001011000011,100110011100000100101100001110011001000011100110010110100100101100001101001010000000100110001100111001100011110001001011000011,0,-1,correcta,1,0.4,0.147
hamming,BGGRBN,100110001010101001100000111110011000001111010010101010101001100010101010011000010110,100110001010101001100000111110011000001111010010101010101001100010101010011000010110,0,-1,correcta,1,0.34,0.167
hamming,DRUVPPBI,1001100100110001001010101010010010101001010100101110011001001010000000010010100000001001100010101010011000011001,1001100100110001001010101010010010101001010100101110011001001010000000010010100000001001100010101010011000011001,0,-1,correcta,1,0.33,0.194
hamming,FRTIL,1001100110011001001010101010010010110011001001100001100110011000111100,1001100110011001001010101010010010110011001001100001100110011000111100,0,-1,correcta,1,0.34,0.139
hamming,YRDSKPLIN,010010100110010100101010101010011001001100010010110000111001100011001101001010000000100110001111001001100001100110011000010110,010010100110010100101010101010011001001100010010110000111001100011001101001010000000100110001111001001100001100110011000010110,0,-1,correcta,1,0.32,0.176
hamming,AXPNUG,100110011010010100101111000001001010000000100110000101100100101010010110011000001111,100110011010010100101111000001001010000000100110000101100100101010010110011000001111,0,-1,correcta,1,0.36,0.113
hamming,GFQNI,1001100000111110011001100110010010111010011001100001011010011000011001,1001100000111110011001100110010010111010011001100001011010011000011001,0,-1,correcta,1,0.29,0.023
hamming,KOCA,10011000110011100110011111111001100100001110011001101001,10011000110011100110011111111001100100001110011001101001,0,-1,correcta,1,0.44,0.183
hamming,QHNFQJ,010010111010011001100111000010011000010110100110011001100100101110100110011001011010,010010111010011001100111000010011000010110100110011001100100101110100110011001011010,0,-1,correcta,1,0.36,0.019
hamming,VJGY,01001011100110100110010110101001100000111101001010011001,01001011100110100110010110101001100000111101001010011001,0,-1,correcta,1,0.38,0.153
hamming,JPLYUS,100110010110100100101000000010011000111100010010100110010100101010010101001011000011,100110010110100100101000000010011000111100010010100110010100101010010101001011000011,0,-1,correcta,1,0.31,0.079
hamming,TNFH,01001011001100100110000101101001100110011010011001110000,01001011001100100110000101101001100110011010011001110000,0,-1,correcta,1,0.31,0.064
hamming,IXVCAD,100110000110010100101111000001001011100110100110010000111001100110100110011001001100,100110000110010100101111000001001011100110100110010000111001100110100110011001001100,0,-1,correcta,1,0.33,0.066
hamming,NYQR,10011000010110010010100110010100101110100101001010101010,10011000010110010010100110010100101110100101001010101010,0,-1,correcta,1,0.32,0.103
hamming,ROXGNMUOD,010010101010101001100111111101001011110000100110000011111001100001011010011001010101010010101001011001100111111110011001001100,010010101010101001100111111101001011110000100110000011111001100001011010011001010101010010101001011001100111111110011001001100,0,-1,correcta,1,0.31,0.161
hamming,NFUXBW,100110000101101001100110011001001010100101010010111100001001100010101001001010001111,100110000101101001100110011001001010100101010010111100001001100010101001001010001111,0,-1,correcta,1,0.33,0.106
hamming,ACPOYVQX,1001100110100110011001000011010010100000001001100111111101001010011001010010111001100100101110100101001011110000,1001100110100110011001000011010010100000001001100111111101001010011001010010111001100100001110100101001011110000,1,88,correcta,0,0.3,0.186
hamming,OXJTCN,100110011111110100101111000010011001011010010010110011001001100100001110011000010110,100110011111110100101111000010011001011010010010110011001001100100001110011000010110,0,-1,correcta,1,0.28,0.136
hamming,HODASV,100110011100001001100111111110011001001100100110011010010100101100001101001011100110,100110011100001001100111111110011001001100100110011010010100101100001101001011100110,0,-1,correcta,1,0.3,0.028
hamming,OANNPLOLYB,10011001111111100110011010011001100001011010011000010110010010100000001001100011110010011001111111100110001111000100101001100110011000101010,10011001111111100110011010011001100001011010011000010110010010100000001001100011110010011001111111100110001111000100101001100110011000101010,0,-1,correcta,1,0.35,0.045
hamming,PBAZOWCURW,01001010000000100110001010101001100110100101001011011010100110011111110100101000111110011001000011010010101001010100101010101001001010001111,01001010000000100110001010101001100110100101001011011010100110011111110100101000111110011001000011010010101001010100101010101001001010001111,0,-1,correcta,1,0.29,0.139
hamming,LZJMXR,100110001111000100101101101010011001011010100110010101010100101111000001001010101010,100110001111000100101101101010011001011010100110010101010100101111000001001010101010,0,-1,correcta,1,0.33,0.016
hamming,OYSZ,10011001111111010010100110010100101100001101001011011010,10011001111111010010100110010100101100001101001011011010,0,-1,correcta,1,0.29,0.159
hamming,LEYQFDOIJC,10011000111100100110001001010100101001100101001011101001100110011001101001100100110010011001111111100110000110011001100101101010011001000011,10011000111100100110001001010100101001100101001011101001100110011001101001100100110010011001111111100110000110011001100101101010011001000011,0,-1,correcta,1,0.3,0.019
hamming,TZBHATSYUB,01001011001100010010110110101001100010101010011001110000100110011010010100101100110001001011000011010010100110010100101010010110011000101010,01001011001100010010110110101001100010101010011001110000100110011010010100101100110001001011000011010010100110010100101010010110011000101010,0,-1,correcta,1,0.33,0.126
hamming,EJV,100110001001011001100101101001001011100110,100110001001011001100101101001001011000110,1,36,correcta,1,0.28,0.135
hamming,PSLAGB,010010100000000100101100001110011000111100100110011010011001100000111110011000101010,011010100000000100101100001110011000111100100110011010011001100000111110011000101010,1,2,correcta,0,0.3,0.167
hamming,CKX,100110010000111001100011001101001011110000,100110010000111001100011001101001011110000,0,-1,correcta,1,0.31,0.076
hamming,XAJVWF,010010111100001001100110100110011001011010010010111001100100101000111110011001100110,010010111100001001100110100110011001011010010010111001100100101000111110011001100110,0,-1,correcta,1,0.47,0.192
hamming,BZPUXYWJI,100110001010100100101101101001001010000000010010101001010100101111000001001010011001010010100011111001100101101010011000011001,100110001010100100101101101001001010000000010010101001010100101111000001001010011001010010100011111001100101101010011000011001,0,-1,correcta,1,0.34,0.095
hamming,IHKWGSXYP,100110000110011001100111000010011000110011010010100011111001100000111101001011000011010010111100000100101001100101001010000000,100110000110011001100111000010011000110011010010100011111001100000111101001011000011010010111100000100101001100101001010000000,0,-1,correcta,1,0.34,0.187
hamming,IZYNVQK,10011000011001010010110110100100101001100110011000010110010010111001100100101110100110011000110011,10011000011001010010110110100100101001100110011000010110010010111001100100101110100110011000110011,0,-1,correcta,1,0.32,0.056
hamming,MKKLE,1001100101010110011000110011100110001100111001100011110010011000100101,1001100101010110011000110011100110001100111001100011110010011000100101,0,-1,correcta,1,0.36,0.037
hamming,WKYF,01001010001111100110001100110100101001100110011001100110,01001010001111100110001100110100101001100110011001100110,0,-1,correcta,1,0.27,0.053
hamming,MZUIZD,100110010101010100101101101001001010100101100110000110010100101101101010011001001100,100110010101010100101101101001001010100101100110000110010100101101101010011001001100,0,-1,correcta,1,0.29,0.189
hamming,PAMTV,0100101000000010011001101001100110010101010100101100110001001011100110,0100101000000010011001101001100110010101010100101100110001001011100110,0,-1,correcta,1,0.3,0.051
hamming,FBEROEQ,10011001100110100110001010101001100010010101001010101010100110011111111001100010010101001011101001,10011001100110100110001010101001100010010101001010101010100110011111111001100010010101001011101001,0,-1,correcta,1,0.31,0.132
hamming,EKYBGSGM,1001100010010110011000110011010010100110011001100010101010011000001111010010110000111001100000111110011001010101,1001100010010110011000110011010010100110011001100010101010011000001111010010110000111001100000111110011001010101,0,-1,correcta,1,0.29,0.175
hamming,DNSQNVVEZZ,10011001001100100110000101100100101100001101001011101001100110000101100100101110011001001011100110100110001001010100101101101001001011011010,10011001001100100110000101100100101100001101001011101001100110000101100100101110011001001011100110000110001001010100101101101001001011011010,1,98,correcta,1,0.28,0.158
hamming,RXYEWGZQH,010010101010100100101111000001001010011001100110001001010100101000111110011000001111010010110110100100101110100110011001110000,010010101010100100101111000001001010011001100110001001010100101000111110011000001111010010110110100100101110100110011001110000,0,-1,correcta,1,0.33,0.191
hamming,DSKMITLAG,100110010011000100101100001110011000110011100110010101011001100001100101001011001100100110001111001001100110100110011000001111,100110010011000100101100001110011000110011100110010101011001100001100101001011001100100110001111001001100110100110011000001111,0,-1,correcta,1,0.29,0.012
hamming,TRKTGSHYTB,01001011001100010010101010101001100011001101001011001100100110000011110100101100001110011001110000010010100110010100101100110010011000101010,01001011001100010010101010101001100011001101001011001100100110000011110100101100001110011001110000010010100110010100101100110010011000101010,0,-1,correcta,1,0.28,0.116
hamming,QQJCPOELKK,01001011101001010010111010011001100101101010011001000011010010100000001001100111111110011000100101100110001111001001100011001110011000110011,01001011101001010010111010011001100101101010011001000011010010100000001001100111111110011000100101100110001111001001100011001110011000110011,0,-1,correcta,1,0.3,0.054
hamming,JYMAICCXAI,10011001011010010010100110011001100101010110011001101001100110000110011001100100001110011001000011010010111100001001100110100110011000011001,10011001011010010010100110011001100101010110011001101001100110000110011001100100001110011001000011010010111100001001100110100110011000011001,0,-1,correcta,1,0.36,0.187
hamming,SRE,010010110000110100101010101010011000100101,010010110000110100101010101010011000100101,0,-1,correcta,1,0.33,0.089
hamming,MMLFLPQUIG,10011001010101100110010101011001100011110010011001100110100110001111000100101000000001001011101001010010101001011001100001100110011000001111,10011001010101100110010101011001100011110010011001100110100110001111000100101000000001001011101001010000101001011001100001100110011000001111,1,102,correcta,0,0.41,0.122
hamming,FAVJPAZFHC,10011001100110100110011010010100101110011010011001011010010010100000001001100110100101001011011010100110011001101001100111000010011001000011,10011001100110100110011010010100101110011010011001011010010010100000001001100110100101001011011010100110011001101001100111000010011001000011,0,-1,correcta,1,0.73,0.104
hamming,UVI,010010101001010100101110011010011000011001,010010101001010100101110011010011000011001,0,-1,correcta,1,0.35,0.135
hamming,QWFC,01001011101001010010100011111001100110011010011001000011,01001011101001010010100011111001100110011010011001000011,0,-1,correcta,1,0.36,0.026
hamming,NICDTWQHXE,10011000010110100110000110011001100100001110011001001100010010110011000100101000111101001011101001100110011100000100101111000010011000100101,10011000010110100110000110011001100100001110011001001100010010110011000100101000111101001011101101100110011100000100101111000010011000100101,1,95,correcta,0,0.3,0.191
hamming,XQPEFQI,01001011110000010010111010010100101000000010011000100101100110011001100100101110100110011000011001,01001011110000010010111010010100101000000010011000100101101110011001100100101110100110011000011001,1,58,correcta,1,0.31,0.155
hamming,NYY,100110000101100100101001100101001010011001,100110000101100100101001100101001011011001,1,35,correcta,1,0.3,0.135
hamming,ILIX,10011000011001100110001111001001100001100101001011110000,10011000011001100110001111001001100001100101001011110000,0,-1,correcta,1,0.47,0.172
hamming,BGXBRYY,10011000101010100110000011110100101111000010011000101010010010101010100100101001100101001010011001,10011000101010100110000011110100101111000010011000101010010010101010100100101001100101001010011001,0,-1,correcta,1,0.31,0.02
hamming,KNVZXUSPC,100110001100111001100001011001001011100110010010110110100100101111000001001010100101010010110000110100101000000010011001000011,100110001100111001100001011001001011100110010010110110100100101111000001001010100101010010110000110100101000000010011001000011,0,-1,correcta,1,0.35,0.038
hamming,HOUFEKLG,1001100111000010011001111111010010101001011001100110011010011000100101100110001100111001100011110010011000001111,1001100111000010011001111111010010101001111001100110011010011000100101100110001100111001100011110010011000001111,1,40,correcta,0,0.31,0.063
hamming,WFUJIH,010010100011111001100110011001001010100101100110010110101001100001100110011001110000,010010100011111001100110011001001010100101100110010110101001100001100110011001110000,0,-1,correcta,1,0.27,0.197
hamming,ACEAFDLDLV,10011001101001100110010000111001100010010110011001101001100110011001101001100100110010011000111100100110010011001001100011110001001011100110,10011001101001100110010000111001100010010110011001101001100110011001101001100100110010011000111100100110010011001001100011110001001011100110,0,-1,correcta,1,0.29,0.171
hamming,NTTIXXRX,1001100001011001001011001100010010110011001001100001100101001011110000010010111100000100101010101001001011110000,1001100001011001001011001100010010110011001001100001100101001011110000010010111100000100101010101001001011110000,0,-1,correcta,1,0.69,0.103
hamming,PTYIACDXQA,01001010000000010010110011000100101001100110011000011001100110011010011001100100001110011001001100010010111100000100101110100110011001101001,01001010000000010010110011000100101001100110011000011001100110011010011001100100001110011001001100010010111100000100101110100110011001101001,0,-1,correcta,1,0.3,0.103
hamming,BIWSHYCUVU,10011000101010100110000110010100101000111101001011000011100110011100000100101001100110011001000011010010101001010100101110011001001010100101,10011000101010100110000110010100101000111101001011000011100110011100000100101001100110011001000011010010101001010100101110011001001010100101,0,-1,correcta,1,0.33,0.03
hamming,AGZWZX,100110011010011001100000111101001011011010010010100011110100101101101001001011110000,100110011010011001100000111101001011011010010010100011110100101101101001001011110000,0,-1,correcta,1,0.32,0.101
hamming,NVTHGAZZV,100110000101100100101110011001001011001100100110011100001001100000111110011001101001010010110110100100101101101001001011100110,100110000101100100101110011001001011001100100110011100001001100000111110011001101001010010110110100100101101101001001011100110,0,-1,correcta,1,0.33,0.038
hamming,BOWHCHCPE,100110001010101001100111111101001010001111100110011100001001100100001110011001110000100110010000110100101000000010011000100101,100110001010101001100111111101001010001111100110011100001001100100001110011001110000100110010000110100101000000010011000100101,0,-1,correcta,1,0.34,0.087
hamming,RFNMYEMGRY,01001010101010100110011001101001100001011010011001010101010010100110011001100010010110011001010101100110000011110100101010101001001010011001,01001010101010100110011001101001100001011010011001010101010010100110011001100010010110011001010101100110000011110100101010101001001010011001,0,-1,correcta,1,0.31,0.042
hamming,NFCKUZ,100110000101101001100110011010011001000011100110001100110100101010010101001011011010,100110000101101001100110011010011001000011100110001100110100101010010101001011011010,0,-1,correcta,1,0.42,0.173
hamming,GBRE,10011000001111100110001010100100101010101010011000100101,10011000001111100110001010100100101010101010011000100101,0,-1,correcta,1,0.38,0.007
hamming,TBNKI,0100101100110010011000101010100110000101101001100011001110011000011001,0100101100110010011000101010100110000101101001100011001110011000011001,0,-1,correcta,1,0.38,0.112
hamming,IBB,100110000110011001100010101010011000101010,100110000110011001100010101010011000101010,0,-1,correcta,1,0.33,0.02
hamming,IQAJMXIIU,100110000110010100101110100110011001101001100110010110101001100101010101001011110000100110000110011001100001100101001010100101,100110000110010100101110100110011001101001100110010110101001100101010101001011110000100110000110011001100001100101001010100101,0,-1,correcta,1,0.31,0.108
hamming,ZZNDNYFPNU,01001011011010010010110110101001100001011010011001001100100110000101100100101001100110011001100110010010100000001001100001011001001010100101,01001011011010010010110110101001100001011010011001001100100110000101100100101001100110011001100110010010100000001001100001011001001010100101,0,-1,correcta,1,0.37,0.165
hamming,IPQET,1001100001100101001010000000010010111010011001100010010101001011001100,1001100001100101001010000000010010111010011001100010010101001011001100,0,-1,correcta,1,0.35,0.06
hamming,WILHFR,010010100011111001100001100110011000111100100110011100001001100110011001001010101010,010010100011111001100001100110011000111100100110011100001001100110011001001010101010,0,-1,correcta,1,0.37,0.143
hamming,CHSAKAYTAX,10011001000011100110011100000100101100001110011001101001100110001100111001100110100101001010011001010010110011001001100110100101001011110000,10011001000011100110011100000100101100001110011001101001100110001100111001100110100101001010011001010010110011001001100110100101001011110000,0,-1,correcta,1,0.37,0.092
hamming,UST,010010101001010100101100001101001011001100,010010101001010100101100001101001011001100,0,-1,correcta,1,0.36,0.13
hamming,QFQSD,0100101110100110011001100110010010111010010100101100001110011001001100,0100101110100110011001100110010010111010010100101100001110011001001100,0,-1,correcta,1,0.37,0.099
hamming,UAJKAHOIVH,01001010100101100110011010011001100101101010011000110011100110011010011001100111000010011001111111100110000110010100101110011010011001110000,01001010100101100110011010011001100101101010011000110011100110011010011001100111000010011001111111100110000110010100101110011010011001110000,0,-1,correcta,1,0.32,0.027
hamming,EHU,100110001001011001100111000001001010100101,100110001001011001100111000001001010100101,0,-1,correcta,1,0.41,0.118
hamming,ZDFHNKWBSY,01001011011010100110010011001001100110011010011001110000100110000101101001100011001101001010001111100110001010100100101100001101001010011001,01001011011010100110010011001001100110011010011001110000100110000101101001100011001101001010001111100110001010100100101100001101001010011001,0,-1,correcta,1,0.34,0.092
hamming,KNH,100110001100111001100001011010011001110000,100110001100111001100001011010011001110000,0,-1,correcta,1,0.36,0.113
hamming,VTC,010010111001100100101100110010011001000011,010010111001100100101100110010011001000011,0,-1,correcta,1,0.25,0.176
hamming,ZDZWQHCCGM,01001011011010100110010011000100101101101001001010001111010010111010011001100111000010011001000011100110010000111001100000111110011001010101,01001011011010100110010011000100101101101001001010001111010010111010011001100111000010011001000011100110010000111001100000111110011001010101,0,-1,correcta,1,0.32,0.114
hamming,IXJE,10011000011001010010111100001001100101101010011000100101,10011100011001010010111100001001100101101010011000100101,1,5,correcta,1,0.34,0.086
hamming,UQFBQVKT,0100101010010101001011101001100110011001101001100010101001001011101001010010111001101001100011001101001011001100,0100101010010101001011101001100110011001101001100010101001001011101001010010111001101001100011001101001011001100,0,-1,correcta,1,0.34,0.196
hamming,NKZYOPS,10011000010110100110001100110100101101101001001010011001100110011111110100101000000001001011000011,10011000010110100110001100110100101101101001001010011001100110011111110100101000000001001011000011,0,-1,correcta,1,0.32,0.122
hamming,HPCODFXO,1001100111000001001010000000100110010000111001100111111110011001001100100110011001100100101111000010011001111111,1001101111000001001010000000100110010000111001100111111110011001001100100110011001100100101111000010011001111111,1,6,correcta,1,0.3,0.093
hamming,VGNLRQGAGD,01001011100110100110000011111001100001011010011000111100010010101010100100101110100110011000001111100110011010011001100000111110011001001100,01001011100110100110000011111001100001011010011000111100010010101010100100101110100110011000001111100110011010011001100000111110011001001100,0,-1,correcta,1,0.32,0.148
hamming,TEFYTU,010010110011001001100010010110011001100110010010100110010100101100110001001010100101,010010110011001001100010010110011001100110010010100110010100101100110001001010100101,0,-1,correcta,1,0.33,0.174
hamming,VNCMVWMMEH,01001011100110100110000101101001100100001110011001010101010010111001100100101000111110011001010101100110010101011001100010010110011001110000,01001011100110100110000101101001100100001110011001010101010010111001100100101000111110011001010101100110010101011001100010010110011001110000,0,-1,correcta,1,0.33,0.095
hamming,ZKFXJRJ,01001011011010100110001100111001100110011001001011110000100110010110100100101010101010011001011010,01001011011010100110001100111001100110011001001011110000100110010110100100101010101010011001011010,0,-1,correcta,1,0.27,0.169
hamming,FTOVT,1001100110011001001011001100100110011111110100101110011001001011001100,1001100110011001001011001100100110011111110100101110011001001011001100,0,-1,correcta,1,0.24,0.186
hamming,WHMLBQ,010010100011111001100111000010011001010101100110001111001001100010101001001011101001,010010100011111001100111000010011001010101100110001111001001100010101001001011101001,0,-1,correcta,1,0.24,0.144
hamming,STWAHX,010010110000110100101100110001001010001111100110011010011001100111000001001011110000,010010110000110100101100110001001010001111100110011010011001100111000001001011110000,0,-1,correcta,1,0.23,0.186
hamming,NTL,100110000101100100101100110010011000111100,100110000101100100101100110010011000011100,1,36,correcta,0,0.34,0.196
hamming,VRO,010010111001100100101010101010011001111111,010010111001100100101010101010011001111111,0,-1,correcta,1,0.31,0.172
hamming,UJZTYERHY,010010101001011001100101101001001011011010010010110011000100101001100110011000100101010010101010101001100111000001001010011001,010010101001011001100101101001001011011010010010110011000100101001100110011000100101010010101010101001100111000001001010011001,0,-1,correcta,1,0.26,0.021
hamming,FECHM,1001100110011010011000100101100110010000111001100111000010011001010101,1001100110011010011000100101100110010000111001100111000010011001010101,0,-1,correcta,1,0.28,0.035
hamming,YPFWZQ,010010100110010100101000000010011001100110010010100011110100101101101001001011101001,010010100110010100101000000010011001100110010010100011110100101101101001001011101001,0,-1,correcta,1,0.35,0.154
hamming,OUEZBPXJ,1001100111111101001010100101100110001001010100101101101010011000101010010010100000000100101111000010011001011010,1001100111111101001010100101100110001001010100101101101010011000101010010010100000000100101111000010011001011010,0,-1,correcta,1,0.32,0.142
hamming,VQVE,01001011100110010010111010010100101110011010011000100101,01001011100110010010111010010100101110011010011000100101,0,-1,correcta,1,0.27,0.122
